date,pts,blk,ast,stl,tov,fg3,fg,ft,is_playoff,reb
2022-10-30,12.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,9.0
2022-11-02,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0
2022-11-04,8.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,10.0
2022-11-05,10.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,14.0
2022-11-07,4.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0
2022-11-09,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0
2022-11-11,6.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,12.0
2022-11-13,14.0,0.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,7.0
2022-11-15,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0
2022-11-16,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2022-11-18,8.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0
2022-11-20,7.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0
2022-11-21,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0
2022-11-25,6.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0
2022-11-27,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0
2022-11-29,8.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,5.0
2022-11-30,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
2022-12-03,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0
2022-12-04,10.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,9.0
2022-12-07,4.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0
2022-12-09,11.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,8.0
2022-12-11,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,9.0
2022-12-14,6.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,8.0
2022-12-16,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0
2022-12-18,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
2022-12-20,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0
2022-12-21,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0
2022-12-23,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,7.0
2022-12-25,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2022-12-27,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
2022-12-29,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0
2022-12-31,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
2023-01-02,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2023-01-04,8.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,5.0
2023-01-06,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2023-01-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2023-01-13,8.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,7.0
2023-01-15,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0
2023-01-16,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
2023-01-18,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0
2023-01-20,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0
2023-01-22,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0
2023-01-24,4.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,9.0
2023-01-26,4.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0
2023-01-28,8.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,5.0
2023-01-31,16.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,13.0
2023-02-02,8.0,0.0,1.0,3.0,3.0,0.0,3.0,2.0,1.0,10.0
2023-02-04,5.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,11.0
2023-02-05,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0
2023-02-07,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
2023-02-10,6.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,6.0
2023-02-11,6.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0
2023-02-13,8.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,5.0
2023-02-15,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0
2023-02-24,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,10.0
2023-02-25,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,10.0
2023-02-27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2023-03-01,8.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,8.0
2023-03-03,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0
2023-03-05,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0
2023-03-07,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
2023-03-09,5.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0
2023-03-11,4.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0
2023-03-12,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0
2023-03-14,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,11.0
2023-03-18,6.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,9.0
2023-03-20,5.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,8.0
2023-03-22,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0
2023-03-23,6.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0
2023-03-27,8.0,0.0,6.0,2.0,1.0,0.0,3.0,2.0,1.0,6.0
2023-03-29,6.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,9.0
2023-03-31,5.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,8.0
2023-04-02,9.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,8.0
2023-04-05,8.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,7.0
2023-04-07,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
2023-04-09,8.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0
2023-04-15,8.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.3,5.0
2023-04-18,4.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,1.3,7.0
2023-04-21,7.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.3,5.0
2023-04-23,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.3,8.0
2023-04-26,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.3,2.0
2023-04-30,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3,2.0
2023-05-02,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.3,9.0
2023-05-06,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,3.0
2023-05-08,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,3.0
2023-05-10,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.3,6.0
2023-05-12,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3,1.0
2023-10-25,7.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,8.0
2023-10-27,8.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0
2023-10-28,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0
2023-10-31,13.0,1.0,1.0,2.0,1.0,0.0,5.0,3.0,1.0,7.0
2023-11-01,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,6.0
2023-11-03,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0
2023-11-06,6.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0
2023-11-08,13.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,3.0
2023-11-12,6.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,6.0
2023-11-13,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0
2023-11-15,11.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0
2023-11-17,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0
2023-11-18,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,7.0
2023-11-20,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
2023-11-24,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0
2023-11-26,7.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0
2023-11-28,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0
2023-11-30,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0
2023-12-01,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0
2023-12-05,4.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,7.0
2023-12-08,5.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,16.0
2023-12-11,11.0,1.0,2.0,2.0,2.0,0.0,4.0,3.0,1.0,8.0
2023-12-13,7.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,6.0
2023-12-15,7.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,8.0
2023-12-16,12.0,3.0,2.0,0.0,3.0,0.0,5.0,2.0,1.0,10.0
2023-12-18,9.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,17.0
2023-12-20,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
2023-12-23,12.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,13.0
2023-12-25,11.0,1.0,4.0,0.0,0.0,0.0,5.0,1.0,1.0,8.0
2023-12-27,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,9.0
2023-12-29,7.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,1.0,3.0
2023-12-30,2.0,0.0,6.0,4.0,1.0,0.0,1.0,0.0,1.0,9.0
2024-01-01,7.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,9.0
2024-01-03,10.0,5.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,20.0
2024-01-05,17.0,2.0,5.0,2.0,1.0,0.0,8.0,1.0,1.0,6.0
2024-01-06,8.0,2.0,2.0,4.0,5.0,0.0,4.0,0.0,1.0,19.0
2024-01-09,5.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,1.0,14.0
2024-01-11,8.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,1.0,15.0
2024-01-13,12.0,4.0,2.0,2.0,3.0,0.0,5.0,2.0,1.0,20.0
2024-01-15,7.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,12.0
2024-01-17,7.0,2.0,5.0,2.0,2.0,0.0,3.0,1.0,1.0,11.0
2024-01-18,6.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,17.0
2024-01-20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
2024-01-27,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0
2024-01-29,10.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,1.0,4.0
2024-01-30,14.0,1.0,2.0,2.0,1.0,0.0,6.0,2.0,1.0,12.0
2024-02-01,12.0,1.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,19.0
2024-02-03,6.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,15.0
2024-02-06,17.0,3.0,3.0,1.0,3.0,0.0,7.0,3.0,1.0,9.0
2024-02-08,10.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,1.0,4.0
2024-02-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2024-02-24,6.0,1.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,7.0
2024-02-26,6.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,1.0,8.0
2024-02-29,6.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,6.0
2024-03-03,8.0,1.0,8.0,0.0,1.0,0.0,4.0,0.0,1.0,7.0
2024-03-05,5.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0
2024-03-08,5.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,6.0
2024-03-10,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0
2024-03-12,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0
2024-03-14,9.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,9.0
2024-03-16,7.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,14.0
2024-03-18,13.0,1.0,4.0,2.0,0.0,0.0,6.0,1.0,1.0,10.0
2024-03-21,20.0,2.0,3.0,1.0,3.0,0.0,8.0,4.0,1.0,8.0
2024-03-23,17.0,2.0,2.0,4.0,3.0,0.0,8.0,1.0,1.0,9.0
2024-03-25,6.0,3.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,10.0
2024-03-27,15.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,4.0
2024-03-29,7.0,0.0,4.0,1.0,3.0,0.0,3.0,1.0,1.0,4.0
2024-03-31,17.0,0.0,5.0,1.0,1.0,0.0,6.0,5.0,1.0,12.0
2024-04-02,4.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0
2024-04-04,7.0,0.0,9.0,2.0,0.0,0.0,3.0,1.0,1.0,7.0
2024-04-05,10.0,1.0,2.0,3.0,4.0,0.0,3.0,4.0,1.0,7.0
2024-04-07,18.0,0.0,1.0,1.0,2.0,0.0,8.0,2.0,1.0,10.0
2024-04-09,11.0,3.0,6.0,1.0,2.0,0.0,5.0,1.0,1.0,4.0
2024-04-11,11.0,2.0,6.0,1.0,4.0,0.0,5.0,1.0,1.0,13.0
2024-04-14,8.0,2.0,4.0,2.0,2.0,0.0,3.0,2.0,1.0,13.0
2024-04-20,6.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,1.3,7.0
2024-04-22,14.0,3.0,4.0,0.0,2.0,0.0,7.0,0.0,1.3,8.0
2024-04-25,14.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.3,4.0
2024-04-28,8.0,0.0,2.0,1.0,3.0,0.0,4.0,0.0,1.3,4.0
2024-04-30,6.0,1.0,4.0,1.0,2.0,0.0,1.0,4.0,1.3,7.0
2024-05-02,14.0,2.0,2.0,0.0,3.0,0.0,7.0,0.0,1.3,9.0
2024-05-06,13.0,0.0,4.0,0.0,1.0,1.0,5.0,2.0,1.3,6.0
2024-05-08,14.0,1.0,8.0,0.0,1.0,0.0,5.0,4.0,1.3,12.0
2024-05-10,6.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,1.3,8.0
2024-05-12,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.3,5.0
2024-05-14,7.0,1.0,5.0,0.0,1.0,0.0,2.0,3.0,1.3,17.0
2024-05-17,4.0,0.0,6.0,1.0,1.0,0.0,1.0,2.0,1.3,7.0
2024-05-19,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.3,8.0
2024-11-20,13.0,4.0,3.0,0.0,3.0,0.0,6.0,1.0,1.0,14.0
2024-11-25,19.0,0.0,4.0,0.0,1.0,0.0,9.0,1.0,1.0,10.0
2024-11-27,14.0,2.0,3.0,0.0,4.0,0.0,5.0,4.0,1.0,14.0
2024-11-29,11.0,1.0,5.0,1.0,2.0,0.0,4.0,3.0,1.0,18.0
2024-12-01,19.0,1.0,4.0,1.0,1.0,0.0,9.0,1.0,1.0,13.0
2024-12-03,4.0,1.0,6.0,2.0,2.0,0.0,2.0,0.0,1.0,5.0
2024-12-05,2.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,16.0
2024-12-07,12.0,0.0,5.0,1.0,3.0,0.0,5.0,2.0,1.0,12.0
2024-12-10,10.0,1.0,3.0,1.0,3.0,0.0,5.0,0.0,1.0,13.0
2024-12-14,21.0,1.0,2.0,0.0,4.0,0.0,9.0,3.0,1.0,8.0
2024-12-19,12.0,1.0,4.0,4.0,2.0,0.0,5.0,2.0,1.0,12.0
2024-12-20,13.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,18.0
2024-12-23,16.0,2.0,3.0,0.0,0.0,0.0,7.0,2.0,1.0,11.0
2024-12-26,11.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,13.0
2024-12-28,12.0,0.0,4.0,1.0,3.0,0.0,6.0,0.0,1.0,15.0
2024-12-29,12.0,3.0,6.0,0.0,2.0,0.0,6.0,0.0,1.0,9.0
2024-12-31,15.0,2.0,4.0,1.0,0.0,0.0,5.0,5.0,1.0,10.0
2025-01-02,11.0,2.0,6.0,1.0,2.0,0.0,5.0,1.0,1.0,9.0
2025-01-03,4.0,1.0,7.0,1.0,3.0,0.0,2.0,0.0,1.0,14.0
2025-01-05,8.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,10.0
2025-01-08,18.0,0.0,8.0,0.0,2.0,0.0,8.0,2.0,1.0,11.0
2025-01-10,6.0,2.0,6.0,2.0,7.0,0.0,2.0,2.0,1.0,9.0
2025-01-12,10.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,12.0
2025-01-14,9.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,16.0
2025-01-26,14.0,1.0,6.0,0.0,1.0,0.0,5.0,4.0,1.0,12.0
2025-01-29,4.0,1.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,18.0
2025-02-01,16.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,1.0,15.0
2025-02-03,6.0,2.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,12.0
2025-02-05,9.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0
2025-02-07,12.0,0.0,2.0,2.0,1.0,0.0,6.0,0.0,1.0,6.0
2025-02-08,12.0,2.0,4.0,0.0,1.0,0.0,5.0,2.0,1.0,14.0
2025-02-10,6.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,13.0
2025-02-12,8.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,1.0,8.0
2025-02-13,10.0,2.0,1.0,0.0,4.0,0.0,5.0,0.0,1.0,12.0
2025-02-21,8.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,13.0
2025-02-23,12.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,1.0,9.0
2025-02-24,4.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0
2025-02-26,13.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,1.0,2.0
2025-02-28,13.0,1.0,6.0,2.0,2.0,0.0,6.0,1.0,1.0,10.0
2025-03-02,10.0,1.0,7.0,0.0,2.0,0.0,5.0,0.0,1.0,11.0
2025-03-03,8.0,1.0,6.0,1.0,2.0,0.0,3.0,2.0,1.0,5.0
2025-03-05,10.0,1.0,2.0,3.0,0.0,0.0,5.0,0.0,1.0,15.0
2025-03-09,10.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,11.0
2025-03-10,20.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,1.0,7.0
2025-03-12,11.0,0.0,3.0,1.0,1.0,0.0,4.0,3.0,1.0,6.0
2025-03-15,12.0,3.0,5.0,2.0,5.0,0.0,5.0,2.0,1.0,10.0
2025-03-16,24.0,0.0,3.0,0.0,2.0,0.0,11.0,2.0,1.0,12.0
