ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
20,365.0,20,2023-12-05,NYK,@,MIL,"L, 122-146",1,34:14,10.0,22.0,0.455,0.0,5.0,0.0,10.0,17.0,0.588,0.455,4.0,7.0,0.571,0.0,3.0,3.0,6.0,1.0,0.0,3.0,1.0,24.0,14.1,-14.0
21,366.0,21,2023-12-08,NYK,@,BOS,"L, 123-133",1,33:32,8.0,17.0,0.471,0.0,5.0,0.0,8.0,12.0,0.667,0.471,7.0,9.0,0.778,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,23.0,15.4,-21.0
22,367.0,22,2023-12-11,NYK,,TOR,"W, 136-130",1,37:34,7.0,12.0,0.583,3.0,5.0,0.6,4.0,7.0,0.571,0.708,4.0,6.0,0.667,0.0,2.0,2.0,9.0,1.0,0.0,7.0,5.0,21.0,13.5,1.0
23,368.0,23,2023-12-13,NYK,@,UTA,"L, 113-117",1,39:00,6.0,19.0,0.316,0.0,6.0,0.0,6.0,13.0,0.462,0.316,11.0,16.0,0.688,2.0,5.0,7.0,8.0,2.0,0.0,3.0,4.0,23.0,16.0,9.0
24,369.0,24,2023-12-15,NYK,@,PHO,"W, 139-122",1,35:14,17.0,23.0,0.739,9.0,9.0,1.0,8.0,14.0,0.571,0.935,7.0,9.0,0.778,1.0,5.0,6.0,9.0,5.0,0.0,2.0,0.0,50.0,51.4,7.0
25,370.0,25,2023-12-16,NYK,@,LAC,"L, 122-144",1,33:56,7.0,17.0,0.412,2.0,5.0,0.4,5.0,12.0,0.417,0.471,6.0,6.0,1.0,2.0,5.0,7.0,6.0,0.0,0.0,2.0,2.0,22.0,17.2,-25.0
26,371.0,26,2023-12-18,NYK,@,LAL,"W, 114-109",1,36:44,10.0,21.0,0.476,3.0,6.0,0.5,7.0,15.0,0.467,0.548,6.0,6.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,0.0,29.0,19.7,1.0
27,372.0,27,2023-12-20,NYK,@,BRK,"W, 121-102",1,32:14,6.0,15.0,0.4,1.0,3.0,0.333,5.0,12.0,0.417,0.433,3.0,4.0,0.75,1.0,6.0,7.0,8.0,1.0,0.0,3.0,0.0,16.0,13.6,18.0
28,373.0,28,2023-12-23,NYK,,MIL,"L, 111-130",1,37:17,15.0,26.0,0.577,3.0,5.0,0.6,12.0,21.0,0.571,0.635,3.0,3.0,1.0,0.0,3.0,3.0,7.0,0.0,1.0,3.0,2.0,36.0,26.5,-16.0
29,374.0,29,2023-12-25,NYK,,MIL,"W, 129-122",1,37:08,15.0,28.0,0.536,1.0,3.0,0.333,14.0,25.0,0.56,0.554,7.0,9.0,0.778,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,38.0,30.4,6.0
30,375.0,30,2023-12-27,NYK,@,OKC,"L, 120-129",1,36:46,9.0,19.0,0.474,1.0,5.0,0.2,8.0,14.0,0.571,0.5,5.0,5.0,1.0,2.0,2.0,4.0,7.0,2.0,1.0,5.0,4.0,24.0,17.3,-9.0
31,376.0,31,2023-12-29,NYK,@,ORL,"L, 108-117",1,34:25,4.0,15.0,0.267,0.0,4.0,0.0,4.0,11.0,0.364,0.267,12.0,12.0,1.0,0.0,7.0,7.0,8.0,0.0,1.0,3.0,2.0,20.0,15.7,-10.0
32,377.0,32,2023-12-30,NYK,@,IND,"L, 126-140",1,40:46,9.0,22.0,0.409,4.0,8.0,0.5,5.0,14.0,0.357,0.5,6.0,9.0,0.667,0.0,1.0,1.0,6.0,0.0,1.0,4.0,3.0,28.0,15.0,-17.0
33,378.0,33,2024-01-01,NYK,,MIN,"W, 112-106",1,40:40,5.0,23.0,0.217,1.0,9.0,0.111,4.0,14.0,0.286,0.239,5.0,5.0,1.0,0.0,4.0,4.0,14.0,1.0,0.0,2.0,4.0,16.0,10.3,16.0
