player_game_num_career,date,pts,blk,ast,stl,tov,fg3,fg,ft,is_playoff,reb
47.0,2021-10-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
48.0,2021-10-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,2021-10-24,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
50.0,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51.0,2021-11-03,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
52.0,2021-11-04,13.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,3.0
53.0,2021-11-06,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0
54.0,2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
55.0,2021-11-12,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
56.0,2021-11-13,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
