player_game_num_career,date,pts,blk,orb,drb,ast,stl,tov,fg3,fg,ft,is_playoff
47.0,2025-04-27,23.0,4.0,0.0,5.0,3.0,0.0,0.0,1.0,9.0,4.0,1.3
48.0,2025-04-29,21.0,0.0,4.0,5.0,0.0,0.0,1.0,3.0,5.0,8.0,1.3
49.0,2025-05-04,13.0,2.0,1.0,10.0,1.0,3.0,3.0,1.0,5.0,2.0,1.3
50.0,2025-05-06,23.0,5.0,2.0,6.0,1.0,1.0,1.0,2.0,8.0,5.0,1.3
51.0,2025-05-09,15.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,6.0,1.3
52.0,2025-05-11,20.0,0.0,3.0,4.0,3.0,0.0,1.0,4.0,7.0,2.0,1.3
53.0,2025-05-13,10.0,4.0,2.0,5.0,0.0,0.0,1.0,1.0,3.0,3.0,1.3
54.0,2025-05-21,14.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,1.3
55.0,2025-05-23,16.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,1.3
56.0,2025-05-25,19.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,6.0,1.3
