player_game_num_career,date,pts,blk,orb,drb,ast,stl,tov,fg3,fg,ft
192.0,2021-05-06,15.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0
193.0,2021-05-07,8.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,3.0,2.0
194.0,2021-05-09,13.0,0.0,0.0,1.0,7.0,2.0,1.0,3.0,5.0,0.0
195.0,2021-05-11,15.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,6.0,0.0
196.0,2021-05-12,5.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,3.0
197.0,2021-05-14,19.0,1.0,0.0,5.0,4.0,0.0,2.0,3.0,8.0,0.0
198.0,2021-05-16,15.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,6.0,1.0
199.0,2021-10-21,17.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,7.0,0.0
200.0,2021-10-23,5.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0
201.0,2021-10-26,11.0,0.0,1.0,3.0,11.0,1.0,2.0,1.0,4.0,2.0
202.0,2021-10-28,19.0,0.0,1.0,6.0,5.0,0.0,0.0,3.0,8.0,0.0
203.0,2021-10-29,4.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0
204.0,2021-10-31,8.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0
205.0,2021-11-02,25.0,0.0,1.0,6.0,3.0,0.0,3.0,2.0,10.0,3.0
206.0,2021-11-03,31.0,0.0,1.0,9.0,3.0,2.0,2.0,1.0,9.0,12.0
207.0,2021-11-06,13.0,0.0,0.0,5.0,5.0,1.0,2.0,1.0,6.0,0.0
208.0,2021-11-08,17.0,0.0,0.0,4.0,6.0,1.0,2.0,0.0,7.0,3.0
209.0,2021-11-10,12.0,0.0,0.0,4.0,7.0,1.0,1.0,0.0,4.0,4.0
210.0,2021-11-12,17.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,3.0
211.0,2021-11-15,17.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,8.0,0.0
212.0,2021-11-17,18.0,0.0,1.0,8.0,9.0,0.0,3.0,2.0,8.0,0.0
