date,pts,blk,ast,stl,tov,fg3,fg,ft,is_playoff,reb
2022-11-28,24.0,1.0,14.0,1.0,0.0,3.0,10.0,1.0,1.0,7.0
2022-11-30,9.0,0.0,10.0,2.0,2.0,1.0,4.0,0.0,1.0,4.0
2022-12-02,14.0,0.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,6.0
2022-12-07,26.0,0.0,15.0,3.0,3.0,5.0,9.0,3.0,1.0,2.0
2022-12-09,23.0,0.0,11.0,0.0,1.0,3.0,9.0,2.0,1.0,2.0
2022-12-10,35.0,1.0,9.0,3.0,5.0,7.0,12.0,4.0,1.0,1.0
2022-12-12,1.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0
2022-12-14,29.0,2.0,6.0,1.0,6.0,5.0,9.0,6.0,1.0,4.0
2022-12-16,17.0,1.0,14.0,3.0,2.0,0.0,5.0,7.0,1.0,0.0
2022-12-18,15.0,0.0,10.0,0.0,2.0,2.0,5.0,3.0,1.0,1.0
2022-12-21,33.0,0.0,8.0,1.0,2.0,6.0,12.0,3.0,1.0,3.0
2022-12-23,43.0,1.0,7.0,1.0,3.0,10.0,14.0,5.0,1.0,2.0
2022-12-26,12.0,1.0,6.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0
2022-12-27,23.0,0.0,7.0,1.0,1.0,3.0,9.0,2.0,1.0,3.0
2022-12-29,29.0,0.0,9.0,2.0,1.0,6.0,10.0,3.0,1.0,2.0
2022-12-31,24.0,1.0,10.0,4.0,0.0,2.0,8.0,6.0,1.0,7.0
2023-01-02,16.0,0.0,8.0,2.0,7.0,2.0,7.0,0.0,1.0,6.0
2023-01-04,16.0,1.0,12.0,2.0,2.0,2.0,7.0,0.0,1.0,7.0
2023-01-06,15.0,0.0,12.0,1.0,2.0,3.0,5.0,2.0,1.0,4.0
2023-01-08,16.0,0.0,13.0,3.0,1.0,2.0,4.0,6.0,1.0,5.0
2023-01-11,15.0,0.0,7.0,1.0,4.0,1.0,6.0,2.0,1.0,3.0
2023-02-02,26.0,0.0,12.0,2.0,4.0,4.0,11.0,0.0,1.0,2.0
2023-02-03,10.0,0.0,9.0,3.0,1.0,2.0,4.0,0.0,1.0,4.0
2023-02-05,15.0,0.0,11.0,0.0,3.0,1.0,5.0,4.0,1.0,4.0
2023-02-08,11.0,1.0,10.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0
2023-02-10,18.0,0.0,5.0,3.0,4.0,2.0,7.0,2.0,1.0,1.0
2023-02-11,21.0,0.0,7.0,2.0,2.0,5.0,8.0,0.0,1.0,6.0
2023-02-13,30.0,1.0,12.0,3.0,1.0,3.0,12.0,3.0,1.0,1.0
2023-02-15,16.0,1.0,8.0,0.0,2.0,1.0,5.0,5.0,1.0,2.0
2023-02-23,22.0,2.0,14.0,3.0,1.0,3.0,7.0,5.0,1.0,1.0
2023-02-25,15.0,1.0,14.0,0.0,2.0,2.0,5.0,3.0,1.0,1.0
2023-02-28,32.0,1.0,6.0,0.0,0.0,2.0,9.0,12.0,1.0,7.0
2023-03-05,29.0,1.0,11.0,1.0,3.0,6.0,11.0,1.0,1.0,3.0
2023-03-06,39.0,0.0,16.0,1.0,2.0,5.0,12.0,10.0,1.0,3.0
2023-03-09,29.0,0.0,19.0,0.0,1.0,2.0,9.0,9.0,1.0,2.0
2023-03-24,20.0,0.0,9.0,1.0,5.0,1.0,7.0,5.0,1.0,6.0
2023-03-25,19.0,1.0,13.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0
2023-10-25,20.0,2.0,11.0,1.0,3.0,2.0,9.0,0.0,1.0,3.0
2023-10-28,21.0,0.0,13.0,0.0,1.0,4.0,7.0,3.0,1.0,8.0
2023-10-30,19.0,0.0,13.0,2.0,4.0,1.0,6.0,6.0,1.0,5.0
2023-11-03,18.0,0.0,13.0,2.0,4.0,0.0,5.0,8.0,1.0,2.0
2023-11-04,43.0,1.0,12.0,0.0,3.0,8.0,14.0,7.0,1.0,2.0
2023-11-06,23.0,1.0,8.0,1.0,2.0,3.0,9.0,2.0,1.0,2.0
2023-11-08,16.0,0.0,13.0,1.0,2.0,1.0,6.0,3.0,1.0,6.0
2023-11-09,29.0,1.0,10.0,0.0,2.0,5.0,10.0,4.0,1.0,6.0
2023-11-12,25.0,1.0,17.0,2.0,0.0,3.0,9.0,4.0,1.0,1.0
2023-11-14,33.0,1.0,15.0,2.0,0.0,7.0,11.0,4.0,1.0,7.0
2023-11-19,12.0,1.0,3.0,0.0,4.0,1.0,4.0,3.0,1.0,2.0
2023-11-21,37.0,1.0,16.0,3.0,6.0,9.0,11.0,6.0,1.0,5.0
2023-11-22,33.0,1.0,16.0,0.0,3.0,5.0,12.0,4.0,1.0,3.0
2023-11-24,26.0,0.0,10.0,0.0,1.0,5.0,9.0,3.0,1.0,2.0
2023-11-27,33.0,0.0,9.0,0.0,3.0,3.0,11.0,8.0,1.0,2.0
2023-11-30,44.0,1.0,10.0,3.0,2.0,6.0,15.0,8.0,1.0,2.0
2023-12-04,26.0,0.0,13.0,1.0,0.0,5.0,10.0,1.0,1.0,10.0
2023-12-07,27.0,1.0,15.0,0.0,0.0,3.0,11.0,2.0,1.0,7.0
2023-12-11,14.0,2.0,16.0,1.0,7.0,3.0,5.0,1.0,1.0,5.0
2023-12-13,22.0,0.0,7.0,0.0,3.0,1.0,8.0,5.0,1.0,5.0
2023-12-15,19.0,0.0,11.0,0.0,4.0,2.0,7.0,3.0,1.0,2.0
2023-12-18,8.0,0.0,11.0,0.0,4.0,1.0,3.0,1.0,1.0,2.0
2023-12-20,19.0,1.0,13.0,1.0,4.0,3.0,6.0,4.0,1.0,3.0
2023-12-21,17.0,0.0,14.0,0.0,4.0,2.0,7.0,1.0,1.0,4.0
2023-12-23,29.0,0.0,15.0,3.0,3.0,3.0,12.0,2.0,1.0,2.0
2023-12-26,33.0,0.0,10.0,1.0,3.0,7.0,13.0,0.0,1.0,6.0
2023-12-28,21.0,1.0,20.0,2.0,0.0,6.0,7.0,1.0,1.0,3.0
2023-12-30,22.0,1.0,23.0,2.0,2.0,2.0,8.0,4.0,1.0,5.0
2024-01-01,26.0,1.0,11.0,1.0,2.0,1.0,11.0,3.0,1.0,9.0
2024-01-03,31.0,3.0,12.0,1.0,0.0,5.0,10.0,6.0,1.0,2.0
2024-01-05,10.0,1.0,18.0,2.0,2.0,2.0,4.0,0.0,1.0,8.0
2024-01-06,17.0,0.0,7.0,5.0,4.0,2.0,5.0,5.0,1.0,6.0
2024-01-08,7.0,0.0,6.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0
2024-01-19,21.0,0.0,17.0,0.0,0.0,2.0,6.0,7.0,1.0,2.0
2024-01-30,13.0,0.0,10.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0
2024-02-01,15.0,2.0,5.0,0.0,1.0,2.0,6.0,1.0,1.0,4.0
2024-02-02,14.0,0.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,3.0
2024-02-04,17.0,2.0,4.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0
2024-02-06,18.0,2.0,7.0,1.0,2.0,2.0,8.0,0.0,1.0,2.0
2024-02-08,5.0,1.0,11.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0
2024-02-10,22.0,1.0,12.0,0.0,1.0,4.0,7.0,4.0,1.0,3.0
2024-02-12,13.0,0.0,12.0,0.0,3.0,3.0,5.0,0.0,1.0,6.0
2024-02-14,21.0,0.0,12.0,2.0,1.0,5.0,6.0,4.0,1.0,4.0
2024-02-22,25.0,0.0,13.0,2.0,5.0,4.0,10.0,1.0,1.0,2.0
2024-02-25,17.0,0.0,10.0,4.0,1.0,1.0,8.0,0.0,1.0,3.0
2024-02-26,9.0,0.0,7.0,2.0,1.0,1.0,2.0,4.0,1.0,0.0
2024-02-28,17.0,1.0,13.0,1.0,1.0,3.0,7.0,0.0,1.0,3.0
2024-03-01,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
2024-03-03,12.0,1.0,8.0,0.0,1.0,0.0,4.0,4.0,1.0,6.0
2024-03-05,19.0,1.0,11.0,0.0,2.0,3.0,8.0,0.0,1.0,6.0
2024-03-07,23.0,0.0,13.0,1.0,5.0,2.0,9.0,3.0,1.0,3.0
2024-03-10,20.0,0.0,8.0,0.0,4.0,1.0,6.0,7.0,1.0,7.0
2024-03-12,18.0,2.0,12.0,2.0,4.0,2.0,8.0,0.0,1.0,4.0
2024-03-13,17.0,1.0,14.0,0.0,2.0,1.0,6.0,4.0,1.0,3.0
2024-03-16,14.0,1.0,4.0,2.0,2.0,1.0,6.0,1.0,1.0,7.0
2024-03-18,14.0,1.0,12.0,1.0,3.0,1.0,4.0,5.0,1.0,6.0
2024-03-20,20.0,0.0,9.0,4.0,2.0,1.0,9.0,1.0,1.0,3.0
2024-03-22,26.0,3.0,11.0,4.0,1.0,4.0,9.0,4.0,1.0,2.0
2024-03-24,12.0,0.0,10.0,2.0,1.0,2.0,5.0,0.0,1.0,6.0
2024-03-25,21.0,0.0,9.0,2.0,3.0,6.0,7.0,1.0,1.0,1.0
2024-03-27,13.0,0.0,5.0,0.0,2.0,3.0,4.0,2.0,1.0,4.0
2024-03-29,21.0,0.0,8.0,2.0,2.0,3.0,7.0,4.0,1.0,8.0
2024-04-01,27.0,1.0,13.0,1.0,0.0,4.0,9.0,5.0,1.0,4.0
2024-04-03,24.0,2.0,8.0,2.0,0.0,5.0,9.0,1.0,1.0,3.0
2024-04-05,8.0,0.0,11.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0
2024-04-07,12.0,2.0,8.0,0.0,3.0,2.0,3.0,4.0,1.0,4.0
2024-04-09,30.0,1.0,5.0,2.0,2.0,3.0,10.0,7.0,1.0,5.0
2024-04-12,19.0,0.0,12.0,1.0,5.0,4.0,7.0,1.0,1.0,6.0
2024-04-14,12.0,1.0,13.0,3.0,2.0,0.0,5.0,2.0,1.0,2.0
2024-04-21,9.0,1.0,8.0,1.0,3.0,1.0,4.0,0.0,1.3,7.0
2024-04-23,12.0,1.0,12.0,1.0,2.0,3.0,4.0,1.0,1.3,4.0
2024-04-26,18.0,1.0,16.0,0.0,4.0,1.0,8.0,1.0,1.3,10.0
2024-04-28,24.0,0.0,4.0,1.0,3.0,5.0,8.0,3.0,1.3,4.0
2024-04-30,16.0,0.0,6.0,0.0,2.0,4.0,6.0,0.0,1.3,4.0
2024-05-02,17.0,0.0,10.0,0.0,2.0,2.0,7.0,1.0,1.3,6.0
2024-05-06,6.0,0.0,8.0,4.0,3.0,2.0,2.0,0.0,1.3,2.0
2024-05-08,34.0,0.0,9.0,3.0,2.0,7.0,11.0,5.0,1.3,6.0
2024-05-10,35.0,1.0,7.0,2.0,2.0,6.0,14.0,1.0,1.3,4.0
2024-05-12,20.0,0.0,5.0,0.0,0.0,4.0,8.0,0.0,1.3,6.0
2024-05-14,13.0,2.0,5.0,2.0,2.0,1.0,5.0,2.0,1.3,2.0
2024-05-17,15.0,2.0,9.0,0.0,1.0,3.0,6.0,0.0,1.3,6.0
2024-05-19,26.0,1.0,6.0,1.0,2.0,6.0,10.0,0.0,1.3,4.0
2024-05-21,25.0,1.0,10.0,3.0,3.0,6.0,8.0,3.0,1.3,3.0
2024-05-23,10.0,0.0,8.0,1.0,0.0,2.0,4.0,0.0,1.3,4.0
2024-10-23,15.0,2.0,4.0,3.0,3.0,1.0,6.0,2.0,1.0,5.0
2024-10-25,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2024-10-27,22.0,1.0,2.0,0.0,3.0,4.0,8.0,2.0,1.0,4.0
2024-10-28,19.0,0.0,10.0,1.0,1.0,4.0,6.0,3.0,1.0,9.0
2024-10-30,17.0,0.0,12.0,2.0,1.0,2.0,7.0,1.0,1.0,6.0
2024-11-01,11.0,0.0,11.0,0.0,2.0,1.0,2.0,6.0,1.0,2.0
2024-11-04,25.0,1.0,12.0,2.0,2.0,2.0,10.0,3.0,1.0,4.0
2024-11-06,17.0,0.0,4.0,1.0,1.0,3.0,6.0,2.0,1.0,3.0
2024-11-08,6.0,1.0,9.0,1.0,2.0,0.0,2.0,2.0,1.0,7.0
2024-11-10,35.0,0.0,14.0,2.0,2.0,4.0,11.0,9.0,1.0,2.0
2024-11-13,9.0,0.0,11.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0
2024-11-15,18.0,0.0,8.0,1.0,1.0,4.0,7.0,0.0,1.0,2.0
2024-11-17,16.0,2.0,13.0,0.0,0.0,3.0,4.0,5.0,1.0,3.0
2024-11-18,16.0,2.0,4.0,5.0,1.0,2.0,5.0,4.0,1.0,3.0
2024-11-20,4.0,1.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0
2024-11-22,18.0,0.0,9.0,0.0,1.0,4.0,6.0,2.0,1.0,1.0
2024-11-24,21.0,0.0,9.0,2.0,3.0,5.0,7.0,2.0,1.0,4.0
2024-11-25,34.0,0.0,13.0,3.0,2.0,9.0,12.0,1.0,1.0,3.0
2024-11-27,28.0,0.0,10.0,2.0,3.0,5.0,8.0,7.0,1.0,7.0
2024-11-29,19.0,0.0,5.0,0.0,2.0,3.0,8.0,0.0,1.0,1.0
2024-12-01,8.0,0.0,7.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0
2024-12-03,30.0,0.0,6.0,1.0,3.0,4.0,10.0,6.0,1.0,4.0
2024-12-04,17.0,2.0,8.0,2.0,3.0,1.0,5.0,6.0,1.0,3.0
2024-12-06,23.0,0.0,8.0,2.0,2.0,5.0,9.0,0.0,1.0,4.0
2024-12-08,9.0,3.0,8.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0
2024-12-13,32.0,1.0,11.0,1.0,2.0,7.0,12.0,1.0,1.0,3.0
2024-12-15,21.0,1.0,10.0,3.0,4.0,4.0,6.0,5.0,1.0,4.0
2024-12-19,13.0,1.0,12.0,0.0,2.0,4.0,4.0,1.0,1.0,4.0
2024-12-22,14.0,0.0,8.0,0.0,1.0,4.0,5.0,0.0,1.0,5.0
2024-12-23,16.0,0.0,12.0,2.0,1.0,2.0,6.0,2.0,1.0,6.0
2024-12-26,4.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0
2024-12-27,19.0,0.0,9.0,0.0,2.0,3.0,6.0,4.0,1.0,4.0
2024-12-29,31.0,0.0,7.0,1.0,0.0,1.0,11.0,8.0,1.0,6.0
2024-12-31,12.0,2.0,7.0,1.0,1.0,1.0,3.0,5.0,1.0,7.0
2025-01-02,33.0,1.0,15.0,2.0,0.0,6.0,13.0,1.0,1.0,5.0
2025-01-04,27.0,1.0,8.0,2.0,0.0,5.0,8.0,6.0,1.0,5.0
2025-01-06,23.0,1.0,8.0,1.0,3.0,4.0,5.0,9.0,1.0,2.0
2025-01-08,16.0,0.0,13.0,2.0,1.0,2.0,7.0,0.0,1.0,3.0
2025-01-10,25.0,0.0,10.0,3.0,5.0,2.0,8.0,7.0,1.0,2.0
2025-01-12,2.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2025-01-16,17.0,1.0,8.0,1.0,0.0,2.0,7.0,1.0,1.0,4.0
2025-01-18,9.0,0.0,9.0,0.0,5.0,1.0,4.0,0.0,1.0,5.0
2025-01-23,13.0,0.0,7.0,0.0,0.0,3.0,5.0,0.0,1.0,2.0
2025-01-25,28.0,2.0,4.0,2.0,1.0,6.0,11.0,0.0,1.0,3.0
2025-01-29,30.0,0.0,8.0,1.0,1.0,4.0,10.0,6.0,1.0,7.0
2025-02-01,17.0,1.0,9.0,2.0,1.0,3.0,5.0,4.0,1.0,4.0
2025-02-03,18.0,2.0,6.0,3.0,3.0,3.0,6.0,3.0,1.0,3.0
2025-02-04,0.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
2025-02-06,14.0,1.0,8.0,4.0,1.0,2.0,5.0,2.0,1.0,3.0
2025-02-08,19.0,1.0,9.0,2.0,1.0,4.0,7.0,1.0,1.0,2.0
2025-02-11,16.0,0.0,8.0,0.0,4.0,2.0,7.0,0.0,1.0,5.0
2025-02-12,20.0,0.0,7.0,1.0,2.0,4.0,8.0,0.0,1.0,2.0
2025-02-20,22.0,1.0,9.0,1.0,1.0,4.0,9.0,0.0,1.0,5.0
2025-02-23,29.0,0.0,12.0,3.0,1.0,4.0,9.0,7.0,1.0,1.0
2025-02-24,19.0,0.0,15.0,3.0,1.0,5.0,6.0,2.0,1.0,1.0
2025-02-26,33.0,2.0,11.0,3.0,1.0,7.0,12.0,2.0,1.0,3.0
2025-02-28,19.0,0.0,10.0,4.0,1.0,3.0,8.0,0.0,1.0,2.0
2025-03-02,17.0,0.0,12.0,3.0,1.0,2.0,7.0,1.0,1.0,5.0
2025-03-04,28.0,0.0,15.0,1.0,2.0,5.0,9.0,5.0,1.0,3.0
2025-03-11,14.0,0.0,10.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0
2025-03-14,14.0,0.0,10.0,1.0,1.0,2.0,5.0,2.0,1.0,5.0
2025-03-15,24.0,0.0,15.0,5.0,0.0,2.0,9.0,4.0,1.0,6.0
2025-03-22,16.0,0.0,12.0,1.0,2.0,1.0,5.0,5.0,1.0,8.0
2025-03-24,24.0,1.0,11.0,1.0,1.0,3.0,9.0,3.0,1.0,4.0
2025-03-26,16.0,1.0,18.0,2.0,1.0,1.0,7.0,1.0,1.0,0.0
2025-03-27,29.0,1.0,6.0,1.0,1.0,7.0,9.0,4.0,1.0,2.0
2025-03-29,18.0,0.0,3.0,2.0,0.0,4.0,6.0,2.0,1.0,4.0
2025-03-31,18.0,0.0,11.0,0.0,5.0,2.0,7.0,2.0,1.0,2.0
2025-04-02,22.0,2.0,10.0,2.0,0.0,4.0,9.0,0.0,1.0,1.0
2025-04-04,17.0,3.0,11.0,0.0,0.0,2.0,7.0,1.0,1.0,6.0
2025-04-06,9.0,1.0,14.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0
2025-04-08,22.0,0.0,6.0,1.0,1.0,3.0,5.0,9.0,1.0,1.0
2025-04-10,23.0,3.0,10.0,0.0,2.0,4.0,8.0,3.0,1.0,8.0
2025-04-19,10.0,0.0,12.0,0.0,1.0,0.0,3.0,4.0,1.3,7.0
2025-04-22,21.0,0.0,12.0,0.0,3.0,3.0,8.0,2.0,1.3,5.0
2025-04-25,14.0,1.0,10.0,0.0,1.0,4.0,5.0,0.0,1.3,7.0
2025-04-27,17.0,0.0,15.0,1.0,5.0,2.0,6.0,3.0,1.3,8.0
2025-04-29,26.0,3.0,9.0,3.0,1.0,2.0,10.0,4.0,1.3,5.0
