ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
41,171.0,45,2021-03-29,DAL,@,OKC,"W, 127-106",0,19:27,4.0,9.0,0.444,1.0,3.0,0.333,3.0,6.0,0.5,0.5,0.0,0.0,,0.0,2.0,2.0,7.0,2.0,0.0,1.0,2.0,9.0,10.0,28.0
42,172.0,46,2021-03-31,DAL,@,BOS,"W, 113-108",0,32:58,8.0,10.0,0.8,1.0,1.0,1.0,7.0,9.0,0.778,0.85,4.0,4.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,21.0,20.4,-1.0
43,173.0,47,2021-04-02,DAL,@,NYK,"W, 99-86",0,25:13,6.0,9.0,0.667,1.0,2.0,0.5,5.0,7.0,0.714,0.722,2.0,2.0,1.0,1.0,6.0,7.0,5.0,0.0,0.0,1.0,0.0,15.0,16.1,35.0
44,174.0,48,2021-04-03,DAL,@,WAS,"W, 109-87",0,29:31,6.0,12.0,0.5,1.0,4.0,0.25,5.0,8.0,0.625,0.542,6.0,6.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,6.0,19.0,12.7,17.0
45,175.0,49,2021-04-05,DAL,,UTA,"W, 111-103",0,30:05,8.0,15.0,0.533,4.0,7.0,0.571,4.0,8.0,0.5,0.667,0.0,2.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,20.0,15.2,8.0
46,176.0,50,2021-04-07,DAL,@,HOU,"L, 93-102",0,30:27,5.0,7.0,0.714,1.0,2.0,0.5,4.0,5.0,0.8,0.786,3.0,5.0,0.6,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,14.0,12.9,3.0
47,177.0,51,2021-04-08,DAL,,MIL,"W, 116-101",0,21:43,1.0,8.0,0.125,0.0,2.0,0.0,1.0,6.0,0.167,0.125,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,-3.3,-8.0
48,178.0,52,2021-04-11,DAL,,SAS,"L, 117-119",0,29:41,4.0,15.0,0.267,3.0,7.0,0.429,1.0,8.0,0.125,0.367,0.0,0.0,,2.0,2.0,4.0,5.0,0.0,0.0,0.0,3.0,11.0,6.4,13.0
49,179.0,53,2021-04-12,DAL,,PHI,"L, 95-113",1,30:37,7.0,14.0,0.5,0.0,3.0,0.0,7.0,11.0,0.636,0.5,1.0,2.0,0.5,0.0,6.0,6.0,2.0,1.0,0.0,1.0,1.0,15.0,10.4,-6.0
50,180.0,54,2021-04-14,DAL,@,MEM,"W, 114-113",0,27:56,4.0,5.0,0.8,0.0,0.0,,4.0,5.0,0.8,0.8,0.0,0.0,,1.0,7.0,8.0,9.0,0.0,0.0,1.0,1.0,8.0,13.8,-1.0
51,181.0,55,2021-04-16,DAL,,NYK,"L, 109-117",0,16:36,3.0,9.0,0.333,0.0,2.0,0.0,3.0,7.0,0.429,0.333,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.3,-20.0
52,182.0,56,2021-04-18,DAL,,SAC,"L, 107-121",0,30:52,8.0,10.0,0.8,2.0,3.0,0.667,6.0,7.0,0.857,0.9,2.0,4.0,0.5,1.0,3.0,4.0,4.0,1.0,0.0,3.0,3.0,20.0,16.6,-4.0
53,183.0,57,2021-04-21,DAL,,DET,"W, 127-117",0,28:44,8.0,12.0,0.667,1.0,2.0,0.5,7.0,10.0,0.7,0.708,3.0,3.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,20.0,19.6,10.0
54,184.0,58,2021-04-22,DAL,,LAL,"W, 115-110",0,20:54,3.0,7.0,0.429,0.0,1.0,0.0,3.0,6.0,0.5,0.429,1.0,2.0,0.5,1.0,3.0,4.0,5.0,1.0,0.0,1.0,2.0,7.0,7.2,12.0
55,185.0,59,2021-04-24,DAL,,LAL,"W, 108-93",0,23:21,1.0,7.0,0.143,0.0,0.0,,1.0,7.0,0.143,0.143,3.0,3.0,1.0,1.0,4.0,5.0,3.0,1.0,0.0,1.0,2.0,5.0,3.7,0.0
56,186.0,60,2021-04-26,DAL,@,SAC,"L, 106-113",0,17:43,3.0,9.0,0.333,0.0,2.0,0.0,3.0,7.0,0.429,0.333,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,4.7,5.0
57,187.0,61,2021-04-27,DAL,@,GSW,"W, 133-103",0,18:07,5.0,9.0,0.556,2.0,4.0,0.5,3.0,5.0,0.6,0.667,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,12.0,10.0,16.0
58,188.0,62,2021-04-29,DAL,@,DET,"W, 115-105",1,33:15,5.0,15.0,0.333,1.0,4.0,0.25,4.0,11.0,0.364,0.367,2.0,2.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,1.0,0.0,13.0,8.1,15.0
59,189.0,63,2021-05-01,DAL,,WAS,"W, 125-124",0,15:16,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.5,-9.0
60,190.0,64,2021-05-02,DAL,,SAC,"L, 99-111",0,25:30,8.0,12.0,0.667,1.0,3.0,0.333,7.0,9.0,0.778,0.708,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,17.0,14.5,-13.0
61,191.0,65,2021-05-04,DAL,@,MIA,"W, 127-113",0,18:18,7.0,12.0,0.583,2.0,5.0,0.4,5.0,7.0,0.714,0.667,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,19.0,13.7,-8.0
62,192.0,66,2021-05-06,DAL,,BRK,"W, 113-109",0,25:37,6.0,10.0,0.6,1.0,2.0,0.5,5.0,8.0,0.625,0.65,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,15.0,10.8,-3.0
63,193.0,67,2021-05-07,DAL,,CLE,"W, 110-90",0,27:27,3.0,11.0,0.273,0.0,1.0,0.0,3.0,10.0,0.3,0.273,2.0,2.0,1.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,2.0,8.0,5.1,15.0
64,194.0,68,2021-05-09,DAL,@,CLE,"W, 124-97",0,18:38,5.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.3,0.0,0.0,,0.0,1.0,1.0,7.0,2.0,0.0,1.0,1.0,13.0,17.3,26.0
65,195.0,69,2021-05-11,DAL,@,MEM,"L, 104-133",0,24:38,6.0,11.0,0.545,3.0,6.0,0.5,3.0,5.0,0.6,0.682,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,15.0,13.7,-13.0
66,196.0,70,2021-05-12,DAL,,NOP,"W, 125-107",0,18:14,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,3.0,5.0,0.6,0.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,5.0,5.7,13.0
67,197.0,71,2021-05-14,DAL,,TOR,"W, 114-110",0,24:52,8.0,11.0,0.727,3.0,4.0,0.75,5.0,7.0,0.714,0.864,0.0,0.0,,0.0,5.0,5.0,4.0,0.0,1.0,2.0,0.0,19.0,17.5,4.0
68,198.0,72,2021-05-16,DAL,@,MIN,"L, 121-136",0,26:38,6.0,12.0,0.5,2.0,4.0,0.5,4.0,8.0,0.5,0.583,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,15.0,9.3,0.0
