ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
29,673,37,2025-01-06,SAC,,MIA,"W, 123-118 (2OT)",0,02:24,0,0,,0,0,,0,0,,,0,0,,1,1,2,0,0,0,1,1,0,-0.4,2
29,,38,2025-01-10,SAC,@,BOS,"W, 114-97",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
29,,39,2025-01-12,SAC,@,CHI,"W, 124-119",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
30,674,40,2025-01-14,SAC,@,MIL,"L, 115-130",0,09:16,1,2,.500,0,0,,1,2,.500,.500,0,0,,1,1,2,1,1,2,1,2,2,3.3,2
30,,41,2025-01-16,SAC,,HOU,"W, 132-127",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
31,675,42,2025-01-19,SAC,,WAS,"W, 123-100",0,16:23,1,1,1.000,1,1,1.000,0,0,,1.500,1,2,.500,3,1,4,2,2,0,0,2,4,8.3,4
32,676,43,2025-01-22,SAC,,GSW,"W, 123-117",0,06:26,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,2,0,0.2,2
32,,44,2025-01-23,SAC,@,DEN,"L, 123-132",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
33,677,45,2025-01-25,SAC,@,NYK,"L, 120-143",0,03:13,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-2
34,678,46,2025-01-27,SAC,@,BRK,"W, 110-96",0,04:38,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,0,0,1,1,0,-0.7,-14
35,679,47,2025-01-29,SAC,@,PHI,"L, 104-117",0,04:19,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,-8
35,,48,2025-02-01,SAC,@,OKC,"L, 110-144",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
35,,49,2025-02-03,SAC,@,MIN,"W, 116-114",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
36,680,50,2025-02-05,SAC,,ORL,"L, 111-130",0,02:23,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-3
36,,51,2025-02-06,SAC,@,POR,"L, 102-108",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
36,,51,2025-02-07,WAS,,CLE,"L, 124-134",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
36,,52,2025-02-08,WAS,,ATL,"L, 111-125",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
37,681,52,2025-02-12,LAL,@,UTA,"L, 119-131",0,21:52,2,5,.400,0,0,,2,5,.400,.400,0,0,,2,5,7,2,0,1,0,3,4,5.1,-9
