player_game_num_career,date,pts,blk,ast,stl,tov,fg3,fg,ft,is_playoff,reb
360.0,2025-04-02,14.0,0.0,1.0,1.0,2.0,4.0,5.0,0.0,1.0,7.0
361.0,2025-04-04,2.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0
362.0,2025-04-06,9.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0
363.0,2025-04-08,17.0,0.0,2.0,2.0,0.0,5.0,6.0,0.0,1.0,3.0
17.0,2025-04-20,12.0,1.0,2.0,3.0,1.0,4.0,4.0,0.0,1.3,3.0
18.0,2025-04-22,8.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.3,9.0
19.0,2025-04-24,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.3,6.0
20.0,2025-04-26,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3,2.0
21.0,2025-05-05,14.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.3,2.0
22.0,2025-05-07,12.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,1.3,1.0
23.0,2025-05-09,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.3,4.0
24.0,2025-05-11,6.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.3,2.0
25.0,2025-05-13,12.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,1.3,3.0
26.0,2025-05-15,10.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,1.3,2.0
27.0,2025-05-18,6.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.3,5.0
28.0,2025-05-20,5.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.3,1.0
29.0,2025-05-22,9.0,0.0,4.0,2.0,0.0,2.0,3.0,1.0,1.3,8.0
30.0,2025-05-24,6.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.3,1.0
31.0,2025-05-26,4.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.3,4.0
