ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
14,257,15,2022-11-16,OKC,@,WAS,"W, 121-120",1,34:49,14,22,.636,2,3,.667,12,19,.632,.682,12,17,.706,2,4,6,7,0,1,2,1,42,36.0,9
15,258,16,2022-11-18,OKC,@,MEM,"L, 110-121",1,33:52,6,18,.333,2,4,.500,4,14,.286,.389,1,1,1.000,1,5,6,6,0,1,2,4,15,8.3,-13
16,259,17,2022-11-21,OKC,,NYK,"L, 119-129",1,34:36,9,22,.409,0,2,.000,9,20,.450,.409,12,13,.923,1,4,5,7,1,1,3,3,30,22.1,-7
17,260,18,2022-11-23,OKC,,DEN,"L, 126-131 (OT)",1,42:31,8,20,.400,1,4,.250,7,16,.438,.425,14,14,1.000,1,6,7,11,2,1,1,3,31,30.9,2
18,261,19,2022-11-25,OKC,,CHI,"W, 123-119 (OT)",1,40:23,8,21,.381,0,3,.000,8,18,.444,.381,14,15,.933,1,7,8,7,0,1,1,2,30,24.7,9
19,262,20,2022-11-26,OKC,@,HOU,"L, 105-118",1,27:31,12,21,.571,1,3,.333,11,18,.611,.595,7,7,1.000,1,2,3,3,2,0,3,1,32,24.1,-9
20,263,21,2022-11-28,OKC,@,NOP,"L, 101-105",1,35:38,7,21,.333,1,6,.167,6,15,.400,.357,16,18,.889,3,3,6,4,2,0,7,4,31,17.5,-9
20,,22,2022-11-30,OKC,,SAS,"W, 119-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
21,264,23,2022-12-03,OKC,@,MIN,"W, 135-128",1,34:37,10,17,.588,1,2,.500,9,15,.600,.618,12,12,1.000,0,1,1,6,3,1,4,0,33,29.3,-6
22,265,24,2022-12-05,OKC,@,ATL,"W, 121-114",1,34:47,10,22,.455,0,3,.000,10,19,.526,.455,15,15,1.000,0,6,6,5,2,0,6,4,35,23.3,12
23,266,25,2022-12-07,OKC,@,MEM,"L, 102-123",1,33:47,4,14,.286,1,4,.250,3,10,.300,.321,17,19,.895,0,3,3,7,0,1,5,0,26,18.5,-12
24,267,26,2022-12-10,OKC,@,CLE,"L, 102-110",1,31:24,7,13,.538,0,2,.000,7,11,.636,.538,9,9,1.000,1,1,2,3,2,0,2,6,23,17.4,-17
25,268,27,2022-12-12,OKC,@,DAL,"L, 114-121",1,37:33,14,23,.609,1,2,.500,13,21,.619,.630,13,13,1.000,0,2,2,3,3,0,2,5,42,33.2,6
26,269,28,2022-12-14,OKC,,MIA,"L, 108-110",1,36:22,10,20,.500,1,3,.333,9,17,.529,.525,6,6,1.000,0,8,8,7,1,0,5,1,27,19.9,10
27,270,29,2022-12-16,OKC,,MIN,"L, 110-112",1,37:49,11,23,.478,3,5,.600,8,18,.444,.543,10,12,.833,1,6,7,5,1,0,5,4,35,22.9,5
27,,30,2022-12-17,OKC,,MEM,"W, 115-109",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
28,271,31,2022-12-19,OKC,,POR,"W, 123-121",1,36:02,10,24,.417,1,1,1.000,9,23,.391,.438,14,14,1.000,0,2,2,6,1,2,2,2,35,26.6,-1
29,272,32,2022-12-21,OKC,,POR,"W, 101-98",1,35:28,8,19,.421,0,3,.000,8,16,.500,.421,11,13,.846,0,6,6,3,2,1,5,3,27,16.5,-1
30,273,33,2022-12-23,OKC,,NOP,"L, 125-128 (OT)",1,43:05,17,29,.586,3,4,.750,14,25,.560,.638,7,9,.778,1,9,10,6,2,1,2,4,44,36.4,-6
31,274,34,2022-12-27,OKC,,SAS,"W, 130-114",1,33:24,9,14,.643,0,0,,9,14,.643,.643,10,11,.909,1,5,6,8,2,4,4,2,28,29.2,11
32,275,35,2022-12-29,OKC,@,CHO,"L, 113-121",1,35:59,11,23,.478,1,3,.333,10,20,.500,.500,5,7,.714,2,1,3,5,2,0,2,4,28,19.1,-9
33,276,36,2022-12-31,OKC,,PHI,"L, 96-115",1,32:23,4,15,.267,1,2,.500,3,13,.231,.300,5,8,.625,2,4,6,5,0,0,2,3,14,6.8,-17
33,,37,2023-01-03,OKC,,BOS,"W, 150-117",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,
34,277,38,2023-01-04,OKC,@,ORL,"L, 115-126",1,35:13,8,19,.421,0,1,.000,8,18,.444,.421,17,18,.944,1,3,4,4,1,1,3,3,33,24.4,-3
35,278,39,2023-01-06,OKC,,WAS,"W, 127-110",1,33:09,12,23,.522,1,4,.250,11,19,.579,.543,5,6,.833,0,3,3,4,1,2,0,4,30,22.8,25
36,279,40,2023-01-08,OKC,,DAL,"W, 120-109",1,36:15,11,17,.647,0,1,.000,11,16,.688,.647,11,13,.846,0,5,5,5,1,2,3,5,33,27.1,7
37,280,41,2023-01-10,OKC,@,MIA,"L, 111-112",1,38:39,9,18,.500,2,4,.500,7,14,.500,.556,6,7,.857,0,4,4,4,3,0,6,2,26,16.8,2
38,281,42,2023-01-12,OKC,@,PHI,"W, 133-114",1,34:49,10,16,.625,1,1,1.000,9,15,.600,.656,16,16,1.000,1,7,8,6,1,2,1,2,37,37.4,11
39,282,43,2023-01-13,OKC,@,CHI,"W, 124-110",1,33:10,7,14,.500,0,1,.000,7,13,.538,.500,7,8,.875,0,5,5,6,4,2,2,3,21,21.5,4
40,283,44,2023-01-15,OKC,@,BRK,"W, 112-102",1,35:52,8,17,.471,1,4,.250,7,13,.538,.500,11,14,.786,1,6,7,1,1,1,1,0,28,22.0,0
41,284,45,2023-01-18,OKC,,IND,"W, 126-106",1,29:47,7,17,.412,1,4,.250,6,13,.462,.441,8,9,.889,1,2,3,6,3,0,2,2,23,19.2,38
42,285,46,2023-01-20,OKC,@,SAC,"L, 113-118",1,37:30,16,23,.696,2,3,.667,14,20,.700,.739,3,4,.750,1,0,1,7,2,0,0,0,37,34.5,-10
43,286,47,2023-01-22,OKC,@,DEN,"W, 101-99",1,37:22,13,21,.619,1,2,.500,12,19,.632,.643,7,8,.875,0,5,5,5,0,2,1,2,34,28.7,5
44,287,48,2023-01-25,OKC,,ATL,"L, 132-137",1,36:29,13,22,.591,1,1,1.000,12,21,.571,.614,9,10,.900,2,3,5,7,2,2,4,3,36,30.8,9
45,288,49,2023-01-27,OKC,,CLE,"W, 112-100",1,35:09,12,21,.571,1,1,1.000,11,20,.550,.595,10,11,.909,2,3,5,8,2,1,0,2,35,34.5,14
46,289,50,2023-01-30,OKC,,GSW,"L, 120-128",1,36:31,10,24,.417,1,2,.500,9,22,.409,.438,10,10,1.000,0,4,4,7,0,3,5,3,31,20.2,-15
47,290,51,2023-02-01,OKC,@,HOU,"L, 106-112",1,34:01,7,23,.304,0,3,.000,7,20,.350,.304,10,10,1.000,5,3,8,4,3,0,1,5,24,17.9,-7
48,291,52,2023-02-04,OKC,,HOU,"W, 153-121",1,30:20,14,23,.609,0,2,.000,14,21,.667,.609,14,15,.933,0,4,4,6,3,2,0,3,42,39.7,38
49,292,53,2023-02-06,OKC,@,GSW,"L, 114-141",1,29:09,6,16,.375,0,1,.000,6,15,.400,.375,8,8,1.000,0,0,0,4,0,0,0,3,20,12.8,-17
50,293,54,2023-02-07,OKC,@,LAL,"W, 133-130",1,37:41,9,17,.529,1,1,1.000,8,16,.500,.559,11,12,.917,0,2,2,8,2,0,4,5,30,23.5,-2
51,294,55,2023-02-10,OKC,@,POR,"W, 138-129",1,39:20,13,16,.813,0,1,.000,13,15,.867,.813,18,19,.947,0,3,3,7,2,1,4,1,44,41.7,22
52,295,56,2023-02-13,OKC,,NOP,"L, 100-103",1,38:58,8,21,.381,0,2,.000,8,19,.421,.381,8,9,.889,3,7,10,5,1,0,6,4,24,13.2,9
53,296,57,2023-02-15,OKC,,HOU,"W, 133-96",1,29:03,8,16,.500,0,2,.000,8,14,.571,.500,13,15,.867,0,2,2,6,0,2,1,3,29,24.2,27
54,297,58,2023-02-23,OKC,@,UTA,"L, 119-120 (OT)",1,40:52,12,26,.462,0,2,.000,12,24,.500,.462,15,19,.789,2,6,8,7,2,1,2,2,39,32.0,0
54,,59,2023-02-24,OKC,@,PHO,"L, 115-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
54,,60,2023-02-26,OKC,,SAC,"L, 115-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
54,,61,2023-02-28,OKC,,SAC,"L, 117-123",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
54,,62,2023-03-01,OKC,,LAL,"L, 117-123",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
54,,63,2023-03-03,OKC,,UTA,"W, 130-103",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
55,298,64,2023-03-05,OKC,,UTA,"W, 129-119",1,36:56,10,17,.588,1,2,.500,9,15,.600,.618,17,19,.895,2,5,7,4,3,1,4,4,38,33.1,5
56,299,65,2023-03-07,OKC,,GSW,"W, 137-128",1,36:05,14,24,.583,2,5,.400,12,19,.632,.625,3,4,.750,0,3,3,6,2,0,4,4,33,22.9,-10
56,,66,2023-03-08,OKC,@,PHO,"L, 101-132",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
57,300,67,2023-03-11,OKC,@,NOP,"W, 110-96",1,37:04,11,23,.478,0,0,,11,23,.478,.478,13,13,1.000,1,5,6,2,4,1,1,3,35,29.4,12
57,,68,2023-03-12,OKC,@,SAS,"W, 102-90",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
58,301,69,2023-03-14,OKC,,BRK,"W, 121-107",1,36:23,12,24,.500,1,1,1.000,11,23,.478,.521,10,12,.833,1,6,7,4,1,0,3,4,35,23.9,12
59,302,70,2023-03-16,OKC,@,TOR,"L, 111-128",1,34:52,12,19,.632,1,1,1.000,11,18,.611,.658,4,5,.800,2,1,3,3,2,0,3,1,29,22.5,-17
60,303,71,2023-03-19,OKC,,PHO,"W, 124-120",1,35:26,12,24,.500,0,0,,12,24,.500,.500,16,19,.842,0,5,5,4,1,0,3,2,40,28.3,10
61,304,72,2023-03-21,OKC,@,LAC,"W, 101-100",1,36:02,12,25,.480,1,4,.250,11,21,.524,.500,6,7,.857,0,7,7,4,0,0,4,4,31,17.2,-5
62,305,73,2023-03-23,OKC,@,LAC,"L, 105-127",1,26:51,10,15,.667,1,1,1.000,9,14,.643,.700,9,9,1.000,0,4,4,3,1,3,2,2,30,27.1,-1
63,306,74,2023-03-24,OKC,@,LAL,"L, 111-116",1,35:45,9,22,.409,1,3,.333,8,19,.421,.432,8,9,.889,0,5,5,8,1,1,2,4,27,20.0,2
64,307,75,2023-03-26,OKC,@,POR,"W, 118-112",1,35:10,9,17,.529,0,1,.000,9,16,.563,.529,13,15,.867,2,0,2,3,4,0,3,1,31,26.0,1
64,,76,2023-03-28,OKC,,CHO,"L, 134-137",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
64,,77,2023-03-29,OKC,,DET,"W, 107-106",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
65,308,78,2023-03-31,OKC,@,IND,"L, 117-121",1,38:14,11,22,.500,0,2,.000,11,20,.550,.500,17,17,1.000,0,9,9,4,1,1,3,6,39,29.8,
66,309,79,2023-04-02,OKC,,PHO,"L, 118-128",1,37:32,11,22,.500,0,0,,11,22,.500,.500,17,17,1.000,0,3,3,5,2,0,1,4,39,31.8,-6
67,310,80,2023-04-04,OKC,@,GSW,"L, 125-136",1,33:41,11,17,.647,2,4,.500,9,13,.692,.706,8,9,.889,1,4,5,7,0,0,3,5,32,25.9,-9
68,311,81,2023-04-06,OKC,@,UTA,"W, 114-98",1,37:43,7,19,.368,1,5,.200,6,14,.429,.395,7,10,.700,2,5,7,7,1,0,1,3,22,16.9,7
68,,82,2023-04-09,OKC,,MEM,"W, 115-100",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,
